asof_date,spy_open,spy_high,spy_low,spy_close,spy_volume,gld_close,vix_close,spy_logret,gld_logret,logret,ret,atr_14,ewma_vol_20,dd_252,net_logret_20,snr_20,trend_score_20,net_logret_60,snr_60,trend_score_60,net_logret_200,snr_200,trend_score_200,slope_20,tstat_20,trend_tstat_20,slope_60,tstat_60,trend_tstat_60,slope_200,tstat_200,trend_tstat_200,vix_chg_1d,vix_ret_1d,week_logret,week_ret,fwd_week_logret,fwd_week_ret
2007-03-16,98.33508739018846,98.56097173979744,97.49509746756284,97.78450775146484,121531600,64.62000274658203,16.790000915527344,-0.0028039400348017,0.0099534755333633,-0.0028039400348018,-0.0028000126665017,1.622917194208666,0.0103140617346393,-0.047661468046628,-0.0471900507342453,0.8872039789703071,0.5881944384312541,-0.0231732337628671,0.3790950612047714,0.3155194579714871,0.1123251545455581,1.182714136010938,0.6935541269222694,-0.0027771686560364,-5.31747832171098,0.4124229144775437,-0.0001256298245361,-1.109615668683912,0.1050268551112816,0.0009051171096437,41.73424237402213,0.9846005615944906,0.3600006103515625,0.0219111749035181,-0.0121527655169223,-0.012079218895163613,0.034481000122585904,0.03508236175129653
2007-03-23,101.13737284948586,101.5114842719328,101.04560601240264,101.21501922607422,74416800,65.1500015258789,12.949999809265137,0.0014657452896929,-0.0093194562413149,0.0014657452896929,0.0014668200193492,1.1809205012750457,0.0098388839961152,-0.0142511831589409,-0.0092735985164534,0.1593696146426159,0.1473188627163775,0.0225416150232856,0.3510385022158557,0.2960433505570355,0.1411917745829981,1.489487623514953,0.7745118392229334,0.0007191051687595,1.2832289116637268,0.1204306718779342,-0.0001431049726337,-1.2546387005488313,0.1179123663708955,0.0009016479524756,41.11212542997431,0.9836121085488349,0.0199995040893572,0.0015467520199015,0.034481000122585904,0.03508236175129653,-0.0097411393470334,-0.009693848130491456
2007-03-30,100.40326941306834,100.82678628667638,99.21739847130392,100.23385620117188,128194100,65.73999786376953,14.640000343322754,0.0002111679215305,0.0013699117494945,0.0002111679215303,0.0002111902190453,1.1683854468944972,0.0079664086000157,-0.0238068824842099,0.0276885400138509,0.7291635619104535,0.5176877542491047,0.0084050085901399,0.131426796717962,0.1231565393923754,0.1656214053667129,1.7771177367476894,0.8308750920473562,0.0018830731968928,5.200980759220594,0.4055377573215117,-0.000159052535752,-1.4009687997254483,0.1307259839235225,0.0008752039350655,38.64378647280583,0.9790240481465726,-0.5,-0.0330250983264024,-0.0097411393470334,-0.009693848130491456,0.0156509975585587,0.015774115890481832
2007-04-06,101.41260455186726,101.95612887692852,101.37025396537535,101.81495666503906,46822800,66.86000061035156,13.229999542236328,0.0027072023202042,0.0007481567258945,0.0027072023202042,0.0027108701014673,0.9761181632281476,0.007235665941426,-0.0084082991170248,0.0285220961466552,0.8617264558445681,0.5775678580462564,0.0261801696516205,0.408179113600122,0.3351402172724055,0.1677643289731966,1.8540193817337671,0.8433935614635298,0.0018869772831055,5.478950766510798,0.4218344754487888,-0.0001660058607089,-1.4652141000940089,0.1362927598433272,0.000854834193161,37.23727946000405,0.975856206890106,-0.0100002288818359,-0.0007553043092681,0.0156509975585587,0.015774115890481832,0.0074601015749252994,0.007487997458240914
2007-04-13,102.2808710181998,102.5773468017578,101.899704793382,102.5773468017578,84287000,67.83999633789062,12.199999809265137,0.0045524006339854,0.0126086148707018,0.0045524006339854,0.0045627785519222,0.8662069269568887,0.0060772151555148,-0.0009832629812003,0.0450470198742352,1.7985208596672793,0.8344564306116103,0.0199120448127824,0.3114632419244438,0.2676254693110662,0.1646076289525944,1.82353922307103,0.838546680762664,0.0015785289293799,5.570137573872734,0.4270826178470006,-4.9978229956694184e-05,-0.4161075481962899,0.0407569113373501,0.0008321405916033,36.02102953338442,0.9727336776899876,-0.5100002288818359,-0.0401259030174,0.0074601015749252994,0.007487997458240914,0.0224541953169995,0.022708188267207774
2007-04-20,104.62434801503656,104.9066925048828,103.79141345971188,104.9066925048828,124114100,68.69999694824219,12.06999969482422,0.0093962184314718,0.017177229296498,0.0093962184314714,0.0094405014809417,0.7840216289086003,0.0060926855360395,0.0,0.0372899003931434,1.9007255360537063,0.8505398588459806,0.0358851378352931,0.556236535169144,0.426637160641244,0.1648289197754908,1.8669303798558452,0.8454025102239995,0.002106785436986,8.73887042889092,0.582673772498641,0.0002070532687957,1.50639720335472,0.1398424598889407,0.0008269119196478,35.97217197069839,0.9726001351222662,-0.4700002670288068,-0.0374800852040317,0.0224541953169995,0.022708188267207774,0.0061048170266244,0.006123489399891158
2007-04-27,105.23850197918516,105.6973254512758,105.06203389855574,105.54908752441406,108191100,67.55999755859375,12.449999809265137,-0.0008017296285721,0.010265578663396,-0.0008017296285718,-0.000801408329244,0.7845256839871989,0.0054873813677138,-0.000801408329244,0.0518812793986385,2.7570066744558117,0.9365184949432104,0.0433799217532069,0.6827076542187065,0.4947528958423327,0.1739897325876797,1.9735670130119949,0.8610397020642584,0.002758219232203,20.17272676343515,0.8669822467177785,0.0004781526088221,3.1440799672009145,0.2697789604147145,0.0008286560605482,36.017324679640254,0.9727235740448468,-0.3400001525878906,-0.0265832801877999,0.0061048170266244,0.006123489399891158,0.0092529298543199,0.009295870549993035
2007-05-04,106.41026116673522,106.67143050040248,106.03614966741164,106.53025817871094,96409000,68.19000244140625,12.90999984741211,0.0037846715574714,0.0103185552327896,0.0037846715574714,0.0037918424705334,0.8041837734935017,0.0054475760536384,0.0,0.0452720437728696,2.213252888215364,0.8906556156733275,0.0425276861303641,0.6600368079375155,0.4831676893898085,0.2106134822717293,2.4439903060018633,0.913186254017629,0.0022701354492585,11.848874886681184,0.6942194186561528,0.0008579773416001,5.740852580508294,0.4367801659502973,0.0008090973236039,36.486358391335706,0.9739733909455908,-0.1800003051757812,-0.0137509780807906,0.0092529298543199,0.009295870549993035,-0.0003978408341030002,-0.00039776170593219806
2007-05-11,105.7043659192328,106.53728997654696,105.68319061409808,106.48788452148438,113408900,66.44999694824219,12.949999809265137,0.0085208364591245,0.0067949972072021,0.0085208364591245,0.0085572421148545,0.8868761833536932,0.0059264713795676,-0.0019851497385514,0.037414101363841,1.538569924848241,0.7853120981653317,0.0393787645004763,0.6101283937793928,0.4567188893187494,0.1887487215569808,2.2505222807727456,0.8946558090538359,0.001456219591522,8.48650914511352,0.5720080596396268,0.0012200523790658,8.901351971924845,0.5893997629996328,0.0007952194551229,36.87952745576776,0.9749768215483952,-0.6500005722045916,-0.0477941583803358,-0.0003978408341030002,-0.00039776170593219806,0.011598892696608798,0.01166642068324153
2007-05-18,107.2996344861163,107.73021697998048,107.15846219337104,107.73021697998048,99182000,65.5199966430664,12.760000228881836,0.0086866575818795,0.007045504789815,0.0086866575818797,0.0087244960758414,0.914609017718742,0.0057230554733112,0.0,0.0265587987434504,1.1129565724032389,0.6714139648826258,0.0491939696577645,0.7522556187929311,0.5286977253783989,0.195936152512931,2.338006638379233,0.9034801544467336,0.0011737582702409,6.69472590111614,0.488021470868314,0.0016393565968658,18.362955639845705,0.8405931538395369,0.0007885174173693,36.946536073222795,0.9751439378706324,-0.75,-0.055514432812269,0.011598892696608798,0.01166642068324153,-0.006112444049522101,-0.006093801067461491
2007-05-25,106.93961305908488,107.30666953226007,106.71372883843785,107.07373046875,83309200,64.94000244140625,13.34000015258789,0.0041615238506441,0.002930103689851,0.0041615238506441,0.0041701950152708,0.9574676398993072,0.0053567287507947,-0.0060938010674617,0.0143415376673041,0.587035842251762,0.4440271641176441,0.0805186468774887,1.5898784021436958,0.796049589840867,0.1883312702549837,2.24086508643071,0.8936335516043872,0.0010840507613532,5.669876319281445,0.4327684220555854,0.0018134220649293,32.45062074104742,0.9610338545063852,0.0007823126454295,37.010664822404365,0.9753028266764828,-0.7399997711181658,-0.0525568022107906,-0.006112444049522101,-0.006093801067461491,0.0156329171592464,0.01575575045488309
2007-06-01,108.6195852025243,108.9866308821623,108.35840524227014,108.76075744628906,107771700,66.44000244140625,12.779999732971191,0.0049445495251078,0.0136386642514691,0.0049445495251078,0.004956793982902,0.886371336565368,0.0052635448283187,0.0,0.0245061965297019,1.0550058262441229,0.651809601341976,0.1029355437637609,2.280179662349124,0.8977341682546247,0.2063217560115416,2.448059203816022,0.9135387726114717,0.0010247056762848,5.661821249582153,0.4323113289948792,0.0017554828344172,31.25228838650022,0.9560731196948312,0.0007729329017438,37.471218359671845,0.9764144687117322,-0.2700004577636719,-0.0206896899476954,0.0156329171592464,0.01575575045488309,-0.019926890303417696,-0.01972966204599047
2007-06-08,105.58437696058054,106.72083176248732,105.23849566582416,106.6149444580078,175886000,64.22000122070312,14.84000015258789,0.0129273378515246,-0.016064616229808,0.0129273378515246,0.0130112571111307,1.039138877949473,0.0084559339470081,-0.0198564472151665,0.0097133119620398,0.2942440437869873,0.2549053664624872,0.0850172642995421,1.8064833957319049,0.8357693432592146,0.1629143487079752,1.8741531199133077,0.8465151048783854,0.000380009157293,1.1478458647923475,0.1084418230913087,0.0015605983244947,21.675584738538145,0.8855432748658022,0.000763907404793,37.13606552294289,0.9756105971950088,-2.219999313354492,-0.1301289204484662,-0.019926890303417696,-0.01972966204599047,0.017651284048026197,0.01780798861676436
2007-06-15,108.56316056283153,108.93179911284808,108.41428376586336,108.51354217529295,154030800,64.8499984741211,13.9399995803833,0.0056736975769604,0.0038625000649545,0.0056736975769604,0.0056898234824698,1.1537099436074476,0.0087056340583968,-0.0024020619843794,0.015931524436212,0.4280370419868251,0.3482127291439348,0.0703256129192813,1.492617648559989,0.7752165194048997,0.1782629653750728,2.003594786903655,0.8651503448794126,-0.0002529597030161,-0.7213369490016068,0.0695935031080703,0.0013053238556255,16.834415471905164,0.8142663363295952,0.0007492871627856,36.9199243372114,0.9750777034827518,0.2999992370605469,0.0219940784097858,0.017651284048026197,0.01780798861676436,-0.0166003298424562,-0.016463303641466864
2007-06-22,107.41469852247432,107.59192709872444,106.23081293118446,106.72705078125,204964700,64.77999877929688,15.75,-0.0094537555514851,0.0034019087537452,-0.0094537555514851,-0.0094092092914764,1.274013728877787,0.0085381201746826,-0.0188258197500317,0.0009185049120425,0.023168193565588,0.022901871666233,0.06403722168207,1.281111959986361,0.722271694073013,0.1522000988352898,1.6763419840364004,0.8129430165165863,-0.0001547717856806,-0.4138444217711299,0.0405397979323121,0.0011386701311726,13.70389974534231,0.7459921163705969,0.0007378038355679,36.73016232325936,0.974600257233852,1.5399999618530271,0.1083743812610045,-0.0166003298424562,-0.016463303641466864,-0.0007970190409576025,-0.0007967015056479232
2007-06-29,106.9752119162386,107.50689788166162,105.73461133025155,106.64202117919922,199701800,64.2699966430664,16.229999542236328,0.0003327976950254,0.0001555202201976,0.0003327976950254,0.0003328530783219,1.346524676036239,0.0082925818287162,-0.0196075226967397,-0.0196729551388055,0.4676047383122563,0.3734988933909234,0.0490278159264987,0.9362689032731444,0.6079119720375863,0.1512511009984939,1.6531523868283169,0.8085545537314103,-0.0004788569449408,-1.2188905666326018,0.1147534247362692,0.0007643071825951,8.669362701549673,0.5797629281458603,0.0007074374573781,36.00448312859327,0.9726885243834342,0.6899995803833008,0.0444015175081777,-0.0007970190409576025,-0.0007967015056479232,0.0168093289649401,0.016951400662036376
2007-07-06,108.0244105366361,108.58444831277365,107.7053903119273,108.4497528076172,81109000,64.95999908447266,14.720000267028809,0.0052432988056736,0.0083475662803599,0.0052432988056738,0.0052570689533366,1.20971336888601,0.0074516636462974,-0.0029884970079255,0.0299906019810774,0.8062637873732844,0.5534767406321885,0.0646560118374732,1.2199384482249702,0.7047516605759002,0.1602610326001089,1.7427436954616864,0.8249605138664783,0.0002036149172688,0.5623677929207461,0.0546847216933626,0.0005935227705425,7.627814420470214,0.5336325526983128,0.0006972018370995,35.90640497347103,0.9724193405744536,-0.7599992752075195,-0.0490955618657418,0.0168093289649401,0.016951400662036376,0.0121498339074715,0.01222394297294227
2007-07-13,109.57694116741403,110.20787476473204,109.44933090719904,109.7754364013672,111794300,66.02999877929688,15.149999618530272,0.002975408804326,0.0001514901415574,0.002975408804326,0.0029798397266143,1.213260517009916,0.0086079431432336,0.0,0.0172355115659586,0.4653002963056991,0.372053493142819,0.0544904771192072,0.9620579934082713,0.6178942947760688,0.1698408077740508,1.8076891664094057,0.835967248431355,0.000554434206323,1.377130042318555,0.128651270737896,0.0004589988919565,6.603573693231472,0.4833333393195329,0.0006836257747067,35.854633739528566,0.9722761818418532,-0.3900003433227557,-0.0250965472509725,0.0121498339074715,0.01222394297294227,-0.008756376858581199,-0.00871815144414756
2007-07-20,109.80378844143888,109.87468423249416,108.34342601000336,108.81839752197266,245502500,67.58000183105469,16.950000762939453,-0.0101752550912426,0.00847021451641,-0.0101752550912426,-0.0101236623213015,0.979812274115922,0.0075069210396446,-0.0101236623213015,0.0099520114213876,0.2836803127049112,0.2469926668908622,0.0308390115602487,0.5471347662471037,0.4213947230322675,0.1565657012985242,1.66081834462193,0.8100165554607394,0.0019555238583286,7.759782251030014,0.5397466706471804,0.0004548498105288,6.571402097387908,0.4816684635706924,0.000679677597856,35.85749093879568,0.9722841019576242,1.720001220703125,0.1129350802626856,-0.008756376858581199,-0.00871815144414756,-0.0562089190962252,-0.054658384657693904
2007-07-27,105.06819846005646,105.5360737005945,102.82802656298612,102.8705596923828,422987600,65.41000366210938,24.170000076293945,-0.019855559342569,-0.0036624160313233,-0.0198555593425691,-0.0196597359269738,1.5373233750330766,0.0119877548817331,-0.0642287039496934,-0.0356733353873697,0.7814236600603393,0.5422461386943886,-0.0257712760112113,0.3894931678592748,0.3225998843412622,0.0853664430486785,0.8485064642854911,0.5719462316417485,-0.000666930590375,-1.0415001531059709,0.0989098900313584,0.0002047198506808,2.2542950314522936,0.2018266728263182,0.0006543681228364,33.05904641011455,0.9633339727633906,3.4300003051757812,0.1653809230004084,-0.0562089190962252,-0.054658384657693904,-0.009068431553944302,-0.009027437339849897
2007-08-03,104.40892146834622,104.62159797113588,101.51654915506522,101.94190216064452,359398200,66.69000244140625,25.15999984741211,-0.0260827157396472,0.0120683775899561,-0.0260827157396472,-0.0257454999057953,1.9646976204576327,0.0135515437299621,-0.0726763206892178,-0.0618838936012797,1.126728466062822,0.6759081987279523,-0.0456152767286997,0.6175416574843849,0.4607314838709035,0.0634263845976496,0.5994916813116566,0.4509093217798113,-0.0033699604646071,-5.432138425529277,0.4191216024382089,-0.0001480941842939,-1.2327116600552808,0.1159760871769309,0.0006134029255421,28.017529254838387,0.9392964395108062,3.940000534057617,0.1856739237299614,-0.009068431553944302,-0.009027437339849897,0.006308358184271697,0.006328297782420167
2007-08-10,102.36016304438915,103.855973054863,101.45983861094028,102.58702087402344,411018400,66.56999969482422,28.299999237060547,-0.0046879128936932,0.0168147659413518,-0.0046879128936932,-0.0046769417806132,2.5834922135562897,0.0152290145641554,-0.0668079403058494,-0.0677253693244796,1.0673521996569135,0.6560820610591993,-0.0422130243500778,0.5135771647716724,0.4016486553917906,0.0651412879943768,0.5786731167464919,0.4393582205663654,-0.0037279125099063,-6.541977476445777,0.4801410465912736,-0.0004453879114654,-3.554790155439955,0.2991623493384158,0.0005766996911059,24.58615966316285,0.9144467223175822,1.8199996948242188,0.0687311074881731,0.006308358184271697,0.006328297782420167,-9.71445146547012e-17,-1.1102230246251565e-16
2007-08-17,103.14705856302092,103.3668203247437,100.23341956886296,102.58702087402344,388218100,65.01000213623047,29.989999771118164,0.0182005392116018,0.0050890976492592,0.018200539211602,0.0183671784649386,2.700970895508538,0.0144758069780263,-0.0668079403058494,-0.058968992465898,0.8485369586491711,0.5719592846700126,-0.0477379980929957,0.5508725494988597,0.4235533873230505,0.0626713082427376,0.5406481378825898,0.4176293264695929,-0.0028669716585118,-5.049026013079834,0.3964356410566158,-0.0008008085960492,-5.637074102413982,0.4309047217281841,0.0005263438280784,19.77638433208097,0.8616043176541287,-0.8400001525878906,-0.0272461937939217,-9.71445146547012e-17,-1.1102230246251565e-16,0.0247076207021798,0.025015383430041283
2007-08-24,103.84177856569474,105.1532745361328,103.69999784874408,105.1532745361328,128901900,66.11000061035156,20.719999313354492,0.0122775774281772,0.0121749040450989,0.012277577428177,0.0123532562824528,2.2599242210564583,0.0123538848859415,-0.0434637831187302,0.0219475473325073,0.3495725692758764,0.2950106405594358,-0.0287869913635856,0.3291016000887971,0.2804300953331685,0.0854213789103123,0.7340840346673022,0.5200551294356761,-0.0004890769309534,-0.8534855409213452,0.0818078110254204,-0.0009106314768965,-6.51939394341229,0.4789656947262243,0.0004841449055984,17.55116257361894,0.8271128582796825,-1.9000015258789065,-0.0839965276474896,0.0247076207021798,0.025015383430041283,-0.005001148203211105,-0.004988663283185479
2007-08-31,104.6712334003952,105.2738151202104,104.08992906978185,104.62870025634766,185477500,66.5199966430664,23.3799991607666,0.0098048779957084,0.0108827191491301,0.0098048779957084,0.0098531032974973,2.017878669065501,0.0131206460090884,-0.048235620222923,0.0260148306832405,0.4190896086831973,0.3423547380985442,-0.005878460936962,0.0647276580222922,0.0626772990620013,0.0768059957994791,0.6364881524901419,0.4708525499929664,0.0002183031143722,0.3762094111439243,0.0369220650415144,-0.0009565051829643,-6.973926060082318,0.5021182131845727,0.0004461050033813,15.652804680631592,0.7909706211138947,-1.6800003051757812,-0.0670391197517371,-0.005001148203211105,-0.004988663283185479,-0.0103520786699216,-0.010298680323668763
2007-09-07,103.84180949001932,104.13246707749062,102.97693279673015,103.55116271972656,235447600,69.38999938964844,26.229999542236328,-0.0140038098195918,0.0076672893414621,-0.0140038098195918,-0.0139062125837252,1.586448253095082,0.0121447311011591,-0.0580375373137022,0.0046664809353536,0.0894461939734101,0.0855625339527474,-0.0347693886259237,0.3865040356939282,0.3205720165942837,0.0532636731641513,0.4365641405860641,0.3537469544922421,0.0017305693730702,4.137471157396766,0.3388318708600181,-0.0009670499717125,-7.082684880959976,0.5075037773255715,0.0004271216697257,14.79516460081691,0.7722522130905712,2.239999771118164,0.0933722297827999,-0.0103520786699216,-0.010298680323668763,0.01918880908781187,0.019374097542279367
2007-09-14,104.89100245075674,105.69206854324472,104.73504038308418,105.557373046875,121911000,69.98999786376953,24.920000076293945,-6.743238198773056e-05,-0.0012851285766897,-6.743238198773056e-05,-6.743010847576336e-05,1.5216336287123096,0.0101925120279754,-0.039787864680452,0.046743742128461,0.9824020795197164,0.625589346349223,-0.0149313199477572,0.166670865126849,0.1535218290217425,0.086797800871973,0.712456473452773,0.5095620313172635,0.0011099748142975,3.36716971324844,0.285889074827526,-0.0008209180319349,-5.7009761304144835,0.4345297612643888,0.0004017429101399,13.744298513288378,0.7470162069326556,0.1599998474121093,0.0064620293187831,0.01918880908781187,0.019374097542279367,0.025140814296421995,0.025459509717528972
2007-09-21,108.77190127178169,109.06392678529038,108.08099123070284,108.24481201171876,141457500,72.33999633789062,19.0,0.0026947302887226,-0.0052392907551936,0.0026947302887229,0.002698364337915,1.4277654583761037,0.0114853253613877,-0.0153413344903945,0.0412539739392783,0.7793142941700587,0.5412795492261766,0.015117719379171,0.1635186345158024,0.1508493246575271,0.0914166536537065,0.7315553941195536,0.5188399856918836,0.0021428954976569,4.7226511242150515,0.376411829968285,-0.0005639925037088,-3.323014023228031,0.2827288969050411,0.0003939783966517,13.48164718487947,0.7402835236352812,-1.4500007629394531,-0.0709046801390452,0.025140814296421995,0.025459509717528972,0.004006169954339701,0.004014205380034941
2007-09-28,108.87164693381963,109.11381873479785,108.25195796620564,108.67932891845705,133372100,73.51000213623047,18.0,-0.0033368352487731,0.0110801378843407,-0.0033368352487729,-0.003331274201187,1.1644256993909283,0.0093107880662172,-0.0113887123778081,0.0477885926643602,1.1654519821750495,0.688218289594375,0.0073579505562861,0.0796402981334351,0.0765515472144474,0.0916081619209863,0.7323679077481882,0.5192307759783469,0.0026043789069481,6.98437752962514,0.5026383009862221,-0.0001973865658033,-1.0460461314610292,0.0993194305497763,0.0003953942121544,13.521375076212523,0.7413132755822653,1.0,0.0588235294117647,0.004006169954339701,0.004014205380034941,0.021205020103773,0.02143144415263487
