date,spy_open,spy_high,spy_low,spy_close,spy_volume,gld_close,vix_close,spy_logret,gld_logret
2006-02-16,88.59539515268233,89.19597887752244,88.48494176266402,89.16146087646484,61017900,54.52000045776367,11.479999542236328,0.007460738070097656,0.01403795023117115
2006-02-17,89.08550273558483,89.16143810515207,88.76105256865314,88.9198226928711,40342600,54.959999084472656,12.010000228881836,-0.0027137981830533332,0.008038016031443143
2006-02-21,89.1269454531219,89.32713301158171,88.56087971296772,88.6989517211914,46456300,55.119998931884766,12.40999984741211,-0.0024870240913911273,0.0029069760713780913
2006-02-22,88.89222209681589,89.49969457104267,88.80937680178384,89.23738098144531,42326700,55.34000015258789,11.880000114440918,0.0060519501043448,0.0039833697886547965
2006-02-23,89.23738612913,89.49280034779719,88.5539677061118,89.1062240600586,43423200,54.63999938964844,11.869999885559082,-0.0014708342920520547,-0.012729773023942181
2006-02-24,89.126955537199,89.38236982116351,88.8853400288858,89.33405303955078,36777400,55.63999938964844,11.460000038146973,0.0025535614155643444,0.018136151993469803
2006-02-27,89.32714049442347,89.76894357086879,89.24430570928254,89.36856842041016,35858600,55.220001220703125,11.59000015258789,0.00038628847194945796,-0.007577127477402215
2006-02-28,89.18906411322718,89.67919442142905,88.45042949110343,88.51945495605469,74394800,56.06999969482422,12.34000015258789,-0.009546678828401007,0.015275676084631486
2006-03-01,88.77485944534749,89.38924177017324,88.70582346275096,89.306396484375,48641600,56.099998474121094,11.539999961853027,0.008850756614816229,0.0005348806365655907
2006-03-02,88.98200194582337,89.34097031956213,88.78181432462249,89.29955291748047,60642300,56.7400016784668,11.720000267028809,-7.663313479531083e-05,0.011343673633042218
2006-03-03,88.82319649232247,89.78964780233667,88.80938718596691,88.88532257080078,73402500,56.279998779296875,11.960000038146973,-0.004649452898400984,-0.008140248406057845
2006-03-06,89.14767485919846,89.17528294720813,88.25716391968301,88.47806549072266,57478400,55.22999954223633,12.739999771118164,-0.004592354716199737,-0.01883293493158655
2006-03-07,88.26403044431831,88.40209189155867,87.94648490230017,88.3399658203125,61780800,54.95000076293945,12.65999984741211,-0.0015620544744971462,-0.005082580890901775
2006-03-08,88.15358964005448,88.66442865442197,87.79462666603294,88.5263671875,66692400,53.970001220703125,12.319999694824219,0.002107822704653062,-0.017995335485148433
2006-03-09,88.55395760389885,88.8300804826653,87.93267059326172,87.93267059326172,56313600,54.2400016784668,12.680000305175781,-0.006729027222508622,0.004990315328593799
2006-03-10,88.1605045841539,88.94056197006104,87.97412105538245,88.76798248291016,60490800,53.83000183105469,11.850000381469727,0.009454612616917275,-0.007587707988952681
2006-03-13,88.94054654202121,89.1614533032945,88.72654970042154,88.93364715576172,45479100,54.310001373291016,11.369999885559082,0.00186452674837369,0.00887743074453615
2006-03-14,88.85080500558726,89.90008043422294,88.78176901507108,89.86556243896484,69877300,54.869998931884766,10.739999771118164,0.01042424878922536,0.010258334271688237
2006-03-15,89.84487396603936,90.33500432880507,89.63778701471715,90.2659683227539,53398900,55.119998931884766,11.350000381469727,0.004445712991793227,0.004545875722809695
2006-03-16,90.43855275189809,90.75610365032313,90.32119996192385,90.45236206054688,65526400,55.34000015258789,11.979999542236328,0.0020628101586887514,0.0039833697886547965
2006-03-17,90.56946752485365,90.72194223047546,90.36155708564401,90.52788543701172,47286800,55.119998931884766,12.119999885559082,0.00083460357572748,-0.003983369788654952
2006-03-20,90.54175627647481,90.72194886206225,90.24374424162218,90.38235473632812,45538500,55.16999816894531,11.789999961853027,-0.001608872244445298,0.0009066867676153741
2006-03-21,90.35460646293915,90.78431265011776,89.71698986698117,89.81401824951172,87102700,54.83000183105469,11.619999885559082,-0.006307989022656383,-0.006181771283939387
2006-03-22,89.75853195835616,90.45159454630661,89.71694989512646,90.36150360107422,51605700,54.75,11.210000038146973,0.006077263226070977,-0.0014601541144710205
2006-03-23,90.27838607107526,90.36848764866328,89.86255460014354,90.17443084716797,46704200,54.70000076293945,11.170000076293945,-0.0020724164575106124,-0.0009136453209700005
2006-03-24,90.09126156379612,90.49323936563394,89.91799581689888,90.24373626708984,43209200,55.709999084472656,11.1899995803833,0.0007682754396558999,0.01829592422327758
2006-03-27,90.11895685032852,90.292222553813,89.91797328741819,90.11203002929688,32523000,56.38999938964844,11.460000038146973,-0.0014605162220152252,0.012132179396417623
2006-03-28,90.04967840907906,90.4655204756594,89.43979010681174,89.55760955810547,82079900,56.060001373291016,11.579999923706055,-0.0061715739198793295,-0.005869256761886151
2006-03-29,89.68929992087901,90.44473617538208,89.6061251561778,90.1189956665039,61505700,57.06999969482422,10.949999809265137,0.006248870680341057,0.017856008967773458
2006-03-30,90.17441965799657,90.7773810324463,89.78630610316449,89.9595718383789,70571700,58.599998474121094,11.569999694824219,-0.0017706034869545179,0.026456091342854822
2006-03-31,90.11204558790897,90.26452027932531,89.66154833588755,89.98036193847656,62925600,58.099998474121094,11.390000343322754,0.00023107822431401152,-0.008569032949188241
2006-04-03,90.14672126536502,90.70116327757071,89.74474340380344,89.91107177734375,61624700,58.470001220703125,11.569999694824219,-0.0007703553540958754,0.006348185470116209
2006-04-04,89.9110389246201,90.6041017619415,89.65460905890707,90.48628234863281,54809300,58.33000183105469,11.140000343322754,0.006377172475494823,-0.00239725090815688
2006-04-05,90.520973869387,90.98532488738118,90.36157231402875,90.7981948852539,50607200,58.65999984741211,11.130000114440918,0.0034411423324488934,0.005641488791230979
2006-04-06,90.68728008494804,90.93678313927634,90.22985605612948,90.70113372802734,57906200,59.279998779296875,11.449999809265137,-0.0010695484905732045,0.010513899447593818
2006-04-07,90.83286272817308,91.06850168180495,89.64773055970942,89.77940368652344,80180900,58.59000015258789,12.260000228881836,-0.01021426541013617,-0.011707924234642699
2006-04-10,89.91796112060547,90.15359990738823,89.58528340071443,89.91796112060547,41496500,59.599998474121094,12.1899995803833,0.00154212012724564,0.01709151230827808
2006-04-11,89.9942121739422,90.13974944521465,88.8853074223737,89.15560150146484,72799400,59.0099983215332,13.0,-0.008514536861005936,-0.009948655844000452
2006-04-12,89.24572309823365,89.49522619461199,89.13483048310954,89.32196044921875,43033700,59.43000030517578,12.760000228881836,0.0018642006772598414,0.0070922618883069175
2006-04-13,89.12095733941175,89.57838139952406,88.92690057002486,89.20413208007812,51051800,59.5,12.380000114440918,-0.0013200130533334215,0.0011771580379689472
2006-04-17,89.28727588109658,89.6199430419861,88.72589674231479,89.1694564819336,64167700,61.09000015258789,12.579999923706055,-0.00038879745438643047,0.026371876607847133
2006-04-18,89.35663393089972,90.749697740933,89.35663393089972,90.58335876464844,92531800,61.849998474121094,11.399999618530273,0.01573195325730179,0.012363885008428301
2006-04-19,90.61798893874683,90.83977417902501,90.26453060926858,90.75659942626953,87269000,63.75,11.319999694824219,0.0019106733678900035,0.030257109870676136
2006-04-20,90.7912841981648,91.38731900598941,90.51406313302553,90.88138580322266,86005500,60.959999084472656,11.640000343322754,0.0013740121200703373,-0.044751287678637945
2006-04-21,91.26943957347393,91.33873950658565,90.52785731961673,90.89517974853516,72342600,63.20000076293945,11.59000015258789,0.0001517681368564186,0.036086416864740824
2006-04-24,90.71502524278088,90.83978209513471,90.361566882501,90.72888946533203,52546400,61.650001525878906,11.75,-0.0018311485959830764,-0.024831058863613812
2006-04-25,90.81898817545743,90.87443449506084,90.04276085161808,90.3546371459961,84359800,62.779998779296875,11.75,-0.004133483141203796,0.018163277608642465
2006-04-26,90.44476069443408,90.88832078363973,90.30615014942732,90.37545013427734,67262400,63.650001525878906,11.760000228881836,0.00023032123412832032,0.013762817006708136
2006-04-27,90.02887767782063,91.22788425817149,89.8140298441456,90.81204223632812,124478600,62.959999084472656,11.84000015258789,0.0048192393561863394,-0.010899759408640247
2006-04-28,90.645678049133,91.31102298358708,90.59024233195254,91.1169662475586,55854400,65.08999633789062,11.59000015258789,0.0033521239883701477,0.03327128175431663
2006-05-01,91.11703294178889,91.34574509993806,90.32001437652,90.37545013427734,64990300,65.16000366210938,12.539999961853027,-0.008171363344556338,0.0010749686135923268
2006-05-02,90.79815551471354,91.11004224145798,90.61103616902604,91.05459594726562,49063500,66.55000305175781,11.989999771118164,0.007486620874562651,0.02110775076209168
2006-05-03,90.89523473972254,91.01306479036683,90.41009261323657,90.71504211425781,60821300,66.45999908447266,11.989999771118164,-0.0037360940099552976,-0.0013533415469022937
2006-05-04,90.84669943134884,91.22094879871979,90.77046207823412,91.04075622558594,42921400,67.4800033569336,11.859999656677246,0.003584088793554091,0.015231058274022213
2006-05-05,91.51896324683125,92.03876045129039,91.38035277403573,91.8447036743164,62588200,67.98999786376953,11.619999885559082,0.008791870362174057,0.007529296693737569
2006-05-08,91.83781146309165,92.01801468416113,91.73385620117188,91.73385620117188,30016700,67.55999755859375,12.0,-0.00120762998349159,-0.006344548315854382
2006-05-09,91.77538337741386,92.01795961045079,91.69914603919939,91.91399383544922,29864000,69.68000030517578,11.989999771118164,0.0019617729476697513,0.030897281121183933
2006-05-10,91.76847300825844,92.00411188669426,91.40807729251415,91.8655014038086,64378200,70.37999725341797,11.779999732971191,-0.0005277240826337997,0.009995755944479651
2006-05-11,91.83777603436988,91.86550447705581,90.45858740686083,90.75659942626953,80626900,71.02999877929688,12.489999771118164,-0.01214437465574809,0.009193212955575812
2006-05-12,90.34766861591167,90.59717165130047,89.53678639472288,89.57144165039062,91726500,71.12000274658203,14.1899995803833,-0.01314465385683147,0.0012663240006524636
2006-05-15,89.2595913866274,89.91800978737632,89.13484510562462,89.75167083740234,84029300,67.41000366210938,13.569999694824219,0.0020101061731130363,-0.053575200633378034
2006-05-16,89.93187142269852,90.09821038744651,89.41207405507865,89.6199951171875,62137600,68.61000061035156,13.350000381469727,-0.0014681888933483623,0.017644876407503035
2006-05-17,89.17642122933567,89.47444383950817,87.85960037894841,87.91504669189453,144789500,68.1500015258789,16.260000228881836,-0.019207485175413045,-0.0067271250662083795
2006-05-18,88.26159582172612,88.53882215410313,87.40219895024465,87.47150421142578,87906300,67.45999908447266,16.989999771118164,-0.005057895531372247,-0.010176364470453626
2006-05-19,87.92892393672425,88.35861970656838,87.18734657610538,88.08832550048828,124309400,65.58000183105469,17.18000030517578,0.007026935810777295,-0.028264016724660453
2006-05-22,87.52001430267624,88.13684008715808,86.97942588820024,87.41605377197266,110852800,65.30000305175781,17.719999313354492,-0.00766106258286625,-0.0042787163206261586
2006-05-23,88.14371362323445,88.45558972043537,86.75065612792969,86.75065612792969,92006500,66.37999725341797,18.260000228881836,-0.007640965162893768,0.016403681898370586
2006-05-24,87.10413391995776,87.9427392831103,86.4665174056409,87.44373321533203,168405000,64.05999755859375,17.360000610351562,0.007957555318554665,-0.035575658845409586
2006-05-25,87.96354069564916,88.5249252319336,87.62394136022293,88.5249252319336,78977900,64.69999694824219,15.5,0.012288615848020728,0.009941048269267854
2006-05-26,88.71897762775515,88.97541809082031,88.3724514669449,88.97541809082031,62989700,65.0999984741211,14.260000228881836,0.005075976955528551,0.0061633714364872465
2006-05-30,88.6912859458529,88.7120769928738,87.36060605999623,87.39525604248047,72419900,65.11000061035156,18.65999984741211,-0.017919127856624414,0.00015363084740756304
2006-05-31,87.75564895320598,88.37247467041016,87.46455844145493,88.37247467041016,86926200,64.2300033569336,16.440000534057617,0.011119546152247733,-0.013607713088968276
2006-06-01,88.28236072200058,89.3635425692586,88.20612337098716,89.2179946899414,73721700,62.560001373291016,14.520000457763672,0.009522204782084724,-0.026344325345324347
2006-06-02,89.57840952023055,89.70315580743964,88.93386588570871,89.40514373779297,91702600,63.5,14.319999694824219,0.0020954633087213515,0.014913787710007854
2006-06-05,89.30115873417868,89.30808555605799,87.85958134809037,88.10215759277344,86105100,63.290000915527344,16.649999618530273,-0.014681193829149258,-0.003312552645839676
2006-06-06,88.16453243581847,88.2823518618689,87.15959332808177,87.8873062133789,130498600,62.54999923706055,17.34000015258789,-0.00244164032875822,-0.011761128537159677
2006-06-07,87.95661525543503,88.46948032134986,87.18038290318935,87.22889709472656,108599400,62.279998779296875,17.799999237060547,-0.007519717864520917,-0.004325897350092141
2006-06-08,87.03486761175166,87.67248441116,85.84973031470402,87.1526870727539,204957200,60.90999984741211,18.350000381469727,-0.0008740604942707888,-0.02224296502229821
2006-06-09,87.5754145147199,87.9912511309398,86.83383754137206,86.87541961669922,94972200,60.45000076293945,18.1200008392334,-0.0031864702309781015,-0.007580772661454671
2006-06-12,87.24276518356076,87.27742044728933,85.81505715047831,85.93287658691406,95815900,60.029998779296875,20.959999084472656,-0.010908647295845317,-0.0069721727529347115
2006-06-13,85.75960148216559,86.52196961211718,84.93486022949219,84.93486022949219,185688800,55.91999816894531,23.809999465942383,-0.011681874245133082,-0.07092235174749513
2006-06-14,85.13586046691297,85.68338089770221,84.78932895028571,85.5932846069336,163566400,55.619998931884766,21.459999084472656,0.007722216764096163,-0.005379235579350925
2006-06-15,85.90516023309189,87.57544466918021,85.8427870986245,87.40911102294922,134057000,57.31999969482422,15.899999618530273,0.02099269312549327,0.030106768033878732
2006-06-16,87.21767622739199,87.40562801624483,86.6398900478079,86.77215576171875,94253500,57.68000030517578,17.25,-0.007313738294075083,0.006260900631636242
2006-06-19,87.29425156964848,87.34994295626046,86.00641879262842,86.08995056152344,95804400,56.36000061035156,17.829999923706055,-0.007893097643438906,-0.023150800407539796
2006-06-20,86.3266152685434,86.88351306592499,86.12473802452278,86.3823013305664,65494700,57.29999923706055,16.690000534057617,0.0033901227105576923,0.016540912545872956
2006-06-21,86.31964666401511,87.50305905032293,86.29180097938158,87.02273559570312,75008200,58.33000183105469,15.520000457763672,0.007386604085208654,0.017815961750979315
2006-06-22,86.98101601112582,87.05759036153725,86.34754357075099,86.6399154663086,74566100,57.72999954223633,15.880000114440918,-0.004408786197132929,-0.010339611013396036
2006-06-23,86.54938698332562,87.22463036616584,86.34054696208884,86.62596130371094,54107000,57.9900016784668,15.890000343322754,-0.00016107225367108566,0.004493649688969512
2006-06-26,86.69556488809977,87.05754820574191,86.49368763577212,87.00881958007812,37899600,58.279998779296875,15.619999885559082,0.004409933250565526,0.004988349549092548
2006-06-27,87.0227492727701,87.21766378481755,86.15954884652837,86.25701141357422,69780200,57.68000030517578,16.399999618530273,-0.008678143641135746,-0.010348462113978564
2006-06-28,86.45191449667878,86.85566365639194,86.07600571127293,86.84174346923828,62368100,57.540000915527344,15.789999961853027,0.006756077248646953,-0.002430124232988146
2006-06-29,87.15501929958116,88.65169205556828,87.13413635826875,88.59600067138672,110634800,59.52000045776367,13.029999732971191,0.019999295835393078,0.033832024181210556
2006-06-30,88.78397594752776,88.86751304090784,88.38022129605973,88.60298156738281,54227800,61.22999954223633,13.079999923706055,7.879160378355116e-05,0.0283248597979711
2006-07-03,88.70737429012293,89.11112350623809,88.62383722246695,88.9649429321289,23914000,62.18000030517578,13.050000190734863,0.0040768834474152575,0.015396151524819567
2006-07-05,88.60992049175478,88.72129794195423,88.07390024766386,88.45677185058594,69653400,62.5,14.149999618530273,-0.005728413478461906,0.005133147203806899
2006-07-06,88.54726606867939,88.99974924036111,88.46373430906097,88.71434020996094,50100300,63.02000045776367,13.649999618530273,0.0029075681451142667,0.008285586850556694
2006-07-07,88.54030543029558,88.797868761176,87.91379070068261,88.13655090332031,81626500,62.630001068115234,13.970000267028809,-0.006534220537743827,-0.006207730001220553
2006-07-10,88.3662735129948,88.7073739101736,87.99732742671661,88.30361938476562,60964100,62.02000045776367,14.020000457763672,0.001893769781600448,-0.009787492538485095
2006-07-11,88.1365781112898,88.6934814453125,87.67017462288445,88.6934814453125,73640800,63.810001373291016,13.140000343322754,0.004405300303926064,0.028453018348612674
2006-07-12,88.51246489899634,88.68649648341788,87.51700402366427,87.7467269897461,82561300,64.91999816894531,14.489999771118164,-0.010731834320545518,0.017245775039784833
2006-07-13,87.329052763424,87.4891641686216,86.31967163085938,86.31967163085938,102405700,65.55000305175781,17.790000915527344,-0.01639704553660782,0.009657542324286587
2006-07-14,86.41016454991174,86.50066437722734,85.50520345391486,85.98552703857422,103242500,65.8499984741211,18.049999237060547,-0.003878525009602102,0.004566148251357566
2006-07-17,85.98552481882213,86.38927937836303,85.7279614671674,85.86022186279297,81159000,63.95000076293945,18.639999389648438,-0.0014583450424614085,-0.02927786506214761
2006-07-18,86.11779562836652,86.35448136423419,85.1989090000451,86.29878997802734,122771000,62.900001525878906,17.739999771118164,0.005094930079487327,-0.016555351989900366
2006-07-19,86.44498704780531,87.89293141004606,86.12476950229461,87.49613952636719,133565300,64.02999877929688,15.550000190734863,0.013779095812601656,0.01780551650096022
2006-07-20,87.79546464271576,87.92076760881616,86.77912072257824,86.8974609375,112259800,62.540000915527344,16.209999084472656,-0.006865859057706252,-0.023545337797397207
2006-07-21,87.12018269473333,87.14802837612534,86.19433370477664,86.28482818603516,101560000,61.709999084472656,17.399999618530273,-0.007075034174270093,-0.013360389171752314
2006-07-24,86.62596718245598,87.93468284608974,86.62596718245598,87.85810852050781,92884000,61.13999938964844,14.979999542236328,0.018069330521504487,-0.009279671017174801
2006-07-25,87.69802047729253,88.61690726235423,87.51702609675837,88.17138671875,95480700,61.54999923706055,14.850000381469727,0.003559386778515574,0.0066835337551839295
2006-07-26,88.122644456561,88.7213136264072,87.83723537476362,88.28971862792969,84525800,62.0,14.619999885559082,0.0013411672411828494,0.007284544810071161
2006-07-27,88.67258017778256,88.88838297633916,87.85115080169032,88.2061767578125,87257100,62.900001525878906,14.9399995803833,-0.0009466721724457842,0.014411802920109096
2006-07-28,88.43590281916383,89.20164083441531,88.31059984859372,89.09026336669922,82137000,63.11000061035156,14.329999923706055,0.009973059086789715,0.0033330573021811403
2006-07-31,88.86748022368869,89.07631491348415,88.72128903650345,88.99974060058594,49593100,63.15999984741211,14.949999809265137,-0.0010165957874416918,0.0007919417041651264
2006-08-01,88.64474240992305,88.6725881061305,88.12961030764401,88.56121063232422,65225600,64.31999969482422,15.050000190734863,-0.004939496627426243,0.018199433154515745
2006-08-02,88.81181834883485,89.42441305550311,88.7909354040209,89.15988159179688,64770900,64.75,14.34000015258789,0.006737221974720287,0.006663080453584655
2006-08-03,88.64472010540125,89.4870375984205,88.51245972047421,89.39653778076172,63693800,64.12000274658203,14.460000038146973,0.002650773669974811,-0.009777330003267252
2006-08-04,89.85597214725867,90.09960994668097,88.74217127735744,89.24337768554688,96294200,64.27999877929688,14.34000015258789,-0.0017147358398971121,0.0024921513025285714
2006-08-07,89.03458404541016,89.1598870329643,88.68652078120685,89.03458404541016,45377300,64.5,15.229999542236328,-0.0023423392725896654,0.003416701922818477
2006-08-08,89.16684237490087,89.42441640733934,88.37325857608397,88.6934814453125,90901300,63.970001220703125,15.229999542236328,-0.0038384823237833728,-0.008250981257249518
2006-08-09,89.22946338113904,89.52184577239419,88.13655062161595,88.39411926269531,78910600,64.62999725341797,15.199999809265137,-0.003380953455621451,0.010264414233311715
2006-08-10,88.11567083711155,88.75610577669805,87.90683081675745,88.66561126708984,69322300,63.25,14.460000038146973,0.0030666737868903435,-0.021583529170159283
2006-08-11,88.52637835935882,88.54726129813835,87.98340070700296,88.41500091552734,47482200,62.709999084472656,14.300000190734863,-0.0028304681781742406,-0.008574217652083825
2006-08-14,88.84661015970136,89.21556161146431,88.35236105502861,88.48462677001953,57839000,62.25,14.260000228881836,0.0007871792495942619,-0.007362374610728818
2006-08-15,89.27820083723454,89.70979575801715,89.03455768662783,89.54273223876953,68143000,62.0099983215332,13.420000076293945,0.01188713840571269,-0.003862900050710145
2006-08-16,90.02307683053965,90.41986338012845,89.82815165395007,90.28759765625,71737600,62.4900016784668,12.40999984741211,0.008284138473533204,0.007710935506649349
2006-08-17,90.20406395690202,90.75399916218744,90.1414151275745,90.51731872558594,70992800,61.029998779296875,12.239999771118164,0.0025410945404044745,-0.023641044246042624
2006-08-18,90.62865206322017,90.97671508789062,90.2109721847994,90.97671508789062,58288400,61.040000915527344,11.640000343322754,0.0050623960883289165,0.0001638754202975384
2006-08-21,90.6216737164114,90.69129056225815,90.35715307068024,90.58687591552734,42133600,62.439998626708984,12.220000267028809,-0.004294250507831191,0.02267667167844972
2006-08-22,90.48949734047636,90.85844357559412,90.27368917962856,90.57998657226562,60839900,62.04999923706055,12.1899995803833,-7.605522522647213e-05,-0.006265574298403905
2006-08-23,90.62173278537314,90.802732453738,89.93257442366468,90.32936096191406,66592100,61.83000183105469,12.399999618530273,-0.0027707332330204728,-0.003551786170239269
2006-08-24,90.4894604821468,90.56603479911568,90.0787378972896,90.25276947021484,57983000,61.75,12.399999618530273,-0.0008482732605786553,-0.0012947376767310466
2006-08-25,90.24578794942781,90.67042529893403,90.18313914918298,90.36412811279297,41756000,61.77000045776367,12.3100004196167,0.0012330923427269355,0.0003238416104977378
2006-08-28,90.25273028064532,91.06720703567206,90.2457728446853,90.79570770263672,52681500,61.0,12.180000305175781,0.004764636757027015,-0.012543952945273145
2006-08-29,90.83752818184996,91.0742085836029,90.3641567562993,90.90017700195312,61817800,60.939998626708984,12.279999732971191,0.0011499359052446621,-0.0009841131508817223
2006-08-30,91.10204452575759,91.2203847208702,90.87928963555866,90.95586395263672,50052200,61.41999816894531,12.220000267028809,0.0006124289534933843,0.007845734178219533
2006-08-31,91.08813914742323,91.18559641368246,90.90018205462138,90.94194793701172,37510300,62.290000915527344,12.3100004196167,-0.00015300915945696194,0.014065428763227219
2006-09-01,91.29000978673375,91.59630708251774,91.08116975578601,91.48492431640625,48794500,62.13999938964844,11.960000038146973,0.0059528289456868,-0.002411019821175847
2006-09-05,91.54756042562605,91.78425142625437,91.33176298503166,91.65894317626953,52348300,63.36000061035156,12.630000114440918,0.001900352052359165,0.01944286299654392
2006-09-06,91.26911279790005,91.30392123470791,90.726135174237,90.85143280029297,53795600,62.86000061035156,13.739999771118164,-0.008848983417599399,-0.007922716060125687
2006-09-07,90.53817628294901,90.8932074603514,90.04393260521641,90.43376159667969,86269400,61.25,13.880000114440918,-0.004607899106460453,-0.025946191654282313
2006-09-08,90.55213729665546,90.81666876834569,90.3781056699219,90.69136047363281,45096300,60.63999938964844,13.15999984741211,0.002844432044437421,-0.010009118155884447
2006-09-11,90.39898105098246,90.97676727803575,90.13444960142762,90.78185272216797,68496600,58.5,12.989999771118164,0.0009973070343774339,-0.035927977031141096
2006-09-12,90.8862483300195,91.77728914721229,90.75398263305355,91.6728744506836,69875600,58.31999969482422,11.920000076293945,0.0097671222410831,-0.0030816717701889667
2006-09-13,91.63806219824046,92.2019227801228,91.55453044449314,92.04181671142578,62898400,58.619998931884766,11.180000305175781,0.004016475268166028,0.0051308345941207655
2006-09-14,91.86081304451153,92.05572752017879,91.71462187673995,92.04875946044922,57805400,57.189998626708984,11.550000190734863,7.542753324051325e-05,-0.024696883147300203
2006-09-15,92.50954088433987,92.56547719147719,92.06904913360827,92.26483154296875,76703100,57.400001525878906,11.760000228881836,0.0023446147441017564,0.0036652959943343877
2006-09-18,92.14594318209706,92.56546007366731,92.04805732989837,92.39066314697266,64154100,58.22999954223633,11.779999732971191,0.0013628798178171569,0.014356348078949017
