date,spy_open,spy_high,spy_low,spy_close,spy_volume,gld_close,vix_close,spy_logret,gld_logret,logret,ret,atr_14,ewma_vol_20,dd_252,net_logret_20,snr_20,trend_score_20,net_logret_60,snr_60,trend_score_60,net_logret_200,snr_200,trend_score_200,slope_20,tstat_20,trend_tstat_20,slope_60,tstat_60,trend_tstat_60,slope_200,tstat_200,trend_tstat_200,vix_chg_1d,vix_ret_1d
2007-01-22,100.59017854705463,100.61127019737395,99.78865292210156,100.10504913330078,60253600,62.720001220703125,10.770000457763672,-0.0030850234602021,-0.0044543308866393,-0.003085023460202353,-0.003080269665106994,0.8140721254052588,0.004025583151118031,-0.00600361297063412,0.001124405616223818,0.05770471398735689,0.056071364788616074,0.04064999140347852,1.1422744608210946,0.6809075674060676,0.10102186298235435,1.1364738710141724,0.6790512644730526,0.0004667535036864671,2.503759096861733,0.22149192066801882,0.0007696319817539326,16.913342154232975,0.8157265006403952,0.0007220594689126068,23.807047074288242,0.9075146205936779,0.3700008392334002,0.03557700507739914
2007-01-23,100.02065847826935,100.597192118733,99.88004391880608,100.40032958984376,54064400,64.2300033569336,10.34000015258789,0.0029453640784169,0.023790048029069,0.002945364078417198,0.0029497059249208313,0.8095524946980147,0.003935500292112706,-0.003071615938463723,0.004632943193251548,0.23537812773060152,0.2097280306214977,0.040617802452321626,1.1414373390064454,0.6806403363329789,0.10052608472832243,1.1310883138096448,0.6773181138964198,0.0005743202163169652,3.246246943821532,0.2772014268911467,0.0007656981746765025,16.77712334936689,0.8131991746689449,0.0007317223394093672,24.417905103404784,0.9129950713115207,-0.43000030517578125,-0.03992574623019729
2007-01-24,100.51982836026556,101.22993868834226,100.47764507537792,101.20884704589844,55834700,64.33000183105469,9.890000343322754,0.0080206844148869,0.0015556703524108,0.008020684414886906,0.008052936273791556,0.7538062412586777,0.004487749703367539,0.0,0.016318520260660215,0.7886814942951056,0.5455564130975921,0.045235336689081224,1.2482802314506491,0.7130020572741007,0.1096163176337824,1.2291816523828456,0.7074681274848593,0.0007316345769120238,3.9592207025974626,0.3269408547819572,0.0007784239101509911,17.088637203343477,0.818928576455519,0.0007422702956201726,25.052249303002572,0.9183427712655071,-0.4499998092651367,-0.043520290389213456
2007-01-25,101.1455674933105,101.18775077626914,99.8448590516847,100.0206298828125,73583800,64.05999755859375,11.220000267028809,-0.0118097108949562,-0.0042060078166053,-0.011809710894956206,-0.011740249965964678,0.7789166582263424,0.00561289583797173,-0.011740249965964678,0.010670921396486876,0.457943669336831,0.3674168909702151,0.030322299830581847,0.7923941850281583,0.5472404934222157,0.10802087214896237,1.2084786858967635,0.7013487235949294,0.0005984031479047053,3.1497279683773587,0.2701912728957492,0.0007745355658138826,16.85627140024121,0.8146718312091065,0.0007493513408200643,25.50588569785457,0.9219642769865998,1.3299999237060547,0.13447925960932916
2007-01-26,100.23864166625756,100.29487891773788,99.5425849868802,99.92928314208984,67255600,64.16999816894531,11.130000114440918,-0.0009136962921936,0.0017156771582206,-0.0009136962921936839,-0.0009132789988393064,0.767868208331055,0.005346369822684868,-0.012642806841068999,0.0038772784316378275,0.1712424385125233,0.15738273416995396,0.03569723150402372,0.9476543443743877,0.6123507505118543,0.10556505572952284,1.1809241856895392,0.6930051128258665,0.0005289136796350214,2.6799854859086283,0.23509110870218775,0.0007568056269564712,16.07781177268147,0.799668378338027,0.0007563664585011098,25.985808933686126,0.9256209448344662,-0.09000015258789062,-0.008021403783061043
2007-01-29,99.97141707363156,100.4002983197498,99.65503173132792,99.87298583984376,66114600,63.77000045776367,11.449999809265137,-0.0005635301743347,-0.0062529157224538,-0.0005635301743346689,-0.000563371421028136,0.7628458560011931,0.00508838484923385,-0.013199055666041293,-0.003233133898508701,0.1494325347025566,0.13880346305962954,0.035859122783658506,0.9520891464326547,0.6140660917904859,0.11351606241619408,1.2763789216557813,0.7209540796555294,0.0005489151099338511,2.8386450431810393,0.24713135175360712,0.0007349386096884837,15.233784842570413,0.7820257809133911,0.0007618555171367284,26.339992264295766,0.9282092202153573,0.31999969482421875,0.028751095375913582
2007-01-30,100.08391711453024,100.44248575353625,99.88001693941288,100.3932647705078,70407600,64.22000122070312,10.960000038146973,0.0051958839753031,0.0070318401639786,0.005195883975302727,0.00520940598990749,0.743259496757919,0.005098720510247339,-0.008058408915781579,0.004069980368823643,0.1835743167025664,0.1677099796104139,0.04120047098549054,1.0861029817156158,0.6624707081319887,0.1168477457142373,1.31220049420223,0.7307730283060031,0.0006147332524099176,3.303581733156806,0.28133371975621524,0.0007193501584431363,14.841471110893563,0.7733043955843988,0.0007682308377708193,26.74718873377305,0.9310737973382067,-0.48999977111816406,-0.04279474054852517
2007-01-31,100.28081762078016,101.33544302414292,100.11910066795738,101.06826782226562,91868600,64.83000183105469,10.420000076293944,0.0067010864948921,0.0094537797613312,0.006701086494892372,0.006723589010685593,0.7663611267303259,0.005272350096831667,-0.001389001334725748,0.014928553369370726,0.6612043565970341,0.4837707641331954,0.054673691671196796,1.452866222080639,0.7661010798409791,0.1248688452624629,1.399312694517321,0.753233490354893,0.0007045164069504061,3.739605459859485,0.311995944184808,0.0007009793503094281,14.87120333876561,0.7739774111128627,0.0007752320476249885,27.163093553731354,0.9338816760773696,-0.5399999618530291,-0.04927006934065015
2007-02-01,101.3494438134852,101.70802312860232,101.1807107034995,101.67286682128906,69312400,65.22000122070312,10.3100004196167,0.005964263664012,0.0059977016470273,0.005964263664012029,0.005982085297896456,0.7558115023749323,0.0053421090780406254,0.0,0.022659461978053488,0.985545080050708,0.6267642718694857,0.06122270389444549,1.6138637521443582,0.8008832120229296,0.1312219063808614,1.4679811569268124,0.7696098624678895,0.0008291599818218166,4.116942384746042,0.33747317970338475,0.0006883566530601296,15.092864771218826,0.7789323414696858,0.000782877525453644,27.592269902124052,0.9366592875692573,-0.10999965667724432,-0.010556588855263005
2007-02-02,101.7572743701457,101.91195360207904,101.51120157621756,101.8135223388672,49607000,64.27999877929688,10.079999923706056,0.0013824564931367,-0.0145176671989637,0.0013824564931367036,0.0013834125266218855,0.7276875269037139,0.00509923818092948,0.0,0.02192195109306703,0.9543607195464336,0.614941773915538,0.06436106087163825,1.7012519089650218,0.8175450359907536,0.11687240961669647,1.3265948056130934,0.7346206071195469,0.0009729517253802448,4.6553846116762045,0.37220303012798406,0.0006716219690304921,15.600187711331165,0.7898678732543792,0.0007929041535366388,28.310456894035045,0.9410488231932639,-0.23000049591064275,-0.022308485601322037
2007-02-05,101.7361677088508,101.90491159011238,101.48305725105918,101.84163665771484,45705300,64.30999755859375,10.550000190734863,0.0002760972927449,0.0004665803047738,0.000276097292744914,0.00027613541111048967,0.7221632639101421,0.004851091334855208,0.0,0.03020633729062905,1.4441757995981317,0.7640595413391995,0.053421360669142035,1.4674761584512948,0.7694934864172707,0.11523783354155132,1.3081831484058464,0.7296892750146942,0.0009612757090699712,4.637076638922887,0.3710526083729073,0.0006707731217813687,15.607503073403024,0.7900215363014926,0.0008030847183847662,29.10015634343881,0.9455251218164463,0.4700002670288068,0.04662701097084976
2007-02-06,101.9260218354317,101.96820513139504,101.47604879815027,101.8697738647461,57081300,64.79000091552734,10.649999618530272,0.0002762457649085,0.0074361824088726,0.00027624576490855977,0.0002762839242835824,0.7206559469074806,0.004615095722519112,0.0,0.025868264219288388,1.250465005601412,0.7136283985044859,0.049866387502718636,1.3743016307301863,0.7469837671195777,0.1141400671863893,1.2957676423337827,0.7263123105844456,0.0009809806630707834,4.693752784131407,0.37460715732104133,0.0006739020498478845,15.60809714506746,0.7900340101565133,0.0008133407903777489,29.95972150857536,0.9500119924267643,0.09999942779540838,0.009478618577014819
2007-02-07,102.03147141330236,102.20021531103352,101.64478408099752,102.09475708007812,55669700,64.62999725341797,10.31999969482422,0.0022061022623606,-0.0024726278147659,0.0022061022623606243,0.0022085374964191384,0.7126205308058137,0.004442311905690631,0.0,0.02892452729412586,1.4055332393877638,0.7547637480478786,0.049910890913635826,1.375464189862692,0.747277742536772,0.11619440131189364,1.3188777025821927,0.7325647244762594,0.0009798781264583893,4.691542865917615,0.3744689353452596,0.0006815401412490396,15.61589342186689,0.790197641659929,0.0008237777966025784,30.87333112106872,0.9543765350285515,-0.32999992370605113,-0.030985909439083303
2007-02-08,101.79242248926867,102.03146829092064,101.43385378679076,101.96116638183594,70641000,65.5199966430664,10.4399995803833,-0.0013093539757287,0.0136767315317736,-0.001309353975728794,-0.0013084971458172667,0.7276869917777579,0.004244758010652036,-0.0013084971458172667,0.02428877522682142,1.1759152411833516,0.6914635348561973,0.053870509348986975,1.5038117092649064,0.7777187282645732,0.1167161959321478,1.324993103639049,0.734195207831605,0.0009690970784138466,4.655286969478377,0.37219690015046414,0.0006753276912922793,15.66806674282382,0.7912893997291207,0.0008335690283494229,31.786080632675294,0.9583564199733704,0.11999988555908025,0.011627896231359847
2007-02-09,101.98932412361084,102.17915973454592,100.81517558228327,101.20187377929688,79084400,66.12000274658203,11.100000381469728,-0.0074747467569862,0.0091159261826131,-0.007474746756986238,-0.0074468803122119676,0.7663560544199187,0.004650064612828363,-0.008745633236395434,0.012443730603024172,0.563159700546533,0.4305929373511038,0.045962085614386396,1.2494168209177945,0.7133280708060258,0.11337493231636543,1.2835235739294686,0.72294066055931,0.0008840141629762822,4.112241567474792,0.33716166473842313,0.0006546029662112955,15.491366704473245,0.787568707103958,0.0008414464094190395,32.60093336367237,0.9616151848488544,0.6600008010864276,0.06321847007796477
2007-02-12,101.2018604253352,101.27216235211158,100.6745476975902,100.85734558105467,65657000,65.66999816894531,11.609999656677246,-0.0034101738412878,-0.006829142171961,-0.0034101738412879493,-0.0034043658024904833,0.7578179440338084,0.004546571122556209,-0.012120225704174814,0.0014652653936954346,0.06920953971344442,0.06686886843858608,0.04009519921478615,1.0842414427804532,0.6618417990256391,0.10973443724094917,1.2410600604309594,0.7109223842825776,0.0008510014389199719,3.839497792786205,0.3188343650498634,0.0006298975531108108,15.000043915436802,0.7768708197352633,0.0008486794644622767,33.42897336768653,0.9646655664836821,0.5099992752075178,0.04594587907032044
2007-02-13,101.08232491771574,101.87680203348964,101.07528721617032,101.70806884765624,64081800,65.83999633789062,10.34000015258789,0.0083995411625553,0.0025853284272528,0.008399541162555368,0.00843491628398918,0.7713784693149849,0.005042011380390353,-0.0037875425093434334,0.011821308189755589,0.5228292923890693,0.4071591471964656,0.0410178124063087,1.1037047156220117,0.6683598275099758,0.11331473904731824,1.2779973696176874,0.7214053356908832,0.0009048866223820437,4.155912514039087,0.3400500310154947,0.0006294065089015969,14.992236235078254,0.7766965395761107,0.000857728095090452,34.49369782602921,0.9682343506640105,-1.2699995040893555,-0.10938841874632976
2007-02-14,101.80651864721294,102.57990425553636,101.79245396976545,102.37601470947266,66039400,66.37000274658203,10.229999542236328,0.0065458142072323,0.0080176877932494,0.006545814207232391,0.006567284871143331,0.736224713148298,0.005203986858585498,0.0,0.01794738167614697,0.7676952258116467,0.535918560415722,0.04470269354884051,1.190046237686982,0.6957928020956812,0.11650842926618062,1.311676220536147,0.7306318426878278,0.0010411345191481186,4.840480397641404,0.38371640491740855,0.0006422159462253093,15.092170787605593,0.7789169992040843,0.0008680890818807118,35.76938047607747,0.9720388168752833,-0.1100006103515625,-0.010638356743547184
2007-02-15,102.4181706034988,102.61503312225534,102.24942670390634,102.50957489013672,38715200,66.41000366210938,10.220000267028809,0.0013037539618436,0.0006025141558484,0.0013037539618436708,0.0013046042185085316,0.7086041765405356,0.004966303857226345,0.0,0.022613395858826445,0.9855490358805172,0.6267657483235847,0.04343921685787262,1.1576775143156814,0.6857849058323712,0.12598354657258046,1.4253162841458256,0.7595675937770642,0.0011159306093622603,5.164098348869591,0.4033411890376216,0.0006590297504972421,15.308538546725115,0.7836491437631661,0.0008772380279806878,36.85503079722382,0.9749154479808988,-0.009999275207519531,-0.0009774463005824963
2007-02-16,102.25650623807998,102.48148746804064,102.10885392450656,102.46039581298828,39841800,66.36000061035156,10.020000457763672,-0.0004798661767227,-0.0007532281767395,-0.0004798661767227784,-0.0004797510593633758,0.6839937749125562,0.004726217903702551,-0.0004797510593633758,0.02017119219988057,0.8777053776256378,0.5842642253565267,0.042674198404288814,1.1367775773697328,0.679148723843577,0.11801705952129504,1.3391640398378282,0.7379353473538788,0.0011808506379603707,5.524513859801129,0.4244627841812655,0.0006731262374795303,15.544199992713544,0.7886880918342029,0.0008872550085315807,38.2881400641765,0.9782646216311374,-0.19999980926513672,-0.019569452450051816
2007-02-20,102.34082951347833,102.79080251102783,101.9471044816478,102.67830657958984,56911800,65.30999755859375,10.239999771118164,0.0021245220528685,-0.0159493479870745,0.0021245220528685964,0.002126780448899357,0.7035793546045243,0.004543088763105382,0.0,0.025380737712951577,1.123433878080579,0.6748386889446976,0.04422951402716607,1.1773863395556101,0.6919170886549294,0.12387767558411901,1.4071717793491647,0.755165248419655,0.0011970774650099589,5.591602245148038,0.4283110473112036,0.0006892988566247145,15.786879454719067,0.7937544738655424,0.0008968488216583121,39.690973429608384,0.9811095229363221,0.2199993133544922,0.021956018293794788
2007-02-21,102.376009032188,102.69943222631156,102.19321114832988,102.63614654541016,63971600,67.3499984741211,10.199999809265137,-0.000410687451668,0.0307577536676613,-0.00041068745166802207,-0.00041060313112006863,0.6528564061613916,0.004323197576780786,-0.00041060313112006863,0.02202468618286628,0.9754392769759246,0.6229733019662644,0.04282266021571168,1.139436262840013,0.6800006334879003,0.11988289933889683,1.362483652026242,0.7439758881506198,0.001215776554194666,5.692535478497912,0.43405226602874936,0.0007040287572436981,16.087742918796376,0.7998672318401401,0.0009067358318851711,41.37063139181564,0.9840303165610113,-0.039999961853027344,-0.003906246362021082
2007-02-22,102.68534509078044,102.94548254710652,102.06662819119126,102.55878448486328,79067400,67.1500015258789,10.18000030517578,-0.0007540348470004,-0.0029739345077277,-0.0007540348470004587,-0.0007537506341651623,0.6699349097027181,0.004118759901040279,-0.0011640442729148326,0.013249966920978911,0.6184591778511186,0.4612260467971161,0.04007972935301107,1.0662970539222847,0.6557189859979977,0.11033699412972235,1.2593786040650155,0.7161696572657985,0.0013172262736450416,6.686743176477022,0.48761260933665496,0.0007185138476529605,16.512192209702448,0.8081840999720903,0.0009176558783450759,43.71743661860405,0.9873707996966913,-0.019999504089357245,-0.0019607357316997476
2007-02-23,102.46737077910288,102.50251636386682,101.9681768826892,102.15801239013672,71966200,67.72000122070312,10.579999923706056,-0.003915385672683,0.0084526295979895,-0.0039153856726830095,-0.003907730544385646,0.6834960222964749,0.004099825601735902,-0.005067226045940121,0.02114429214325215,1.1931818312728646,0.6967451783215075,0.04021676881637969,1.0704343214210386,0.6571404261809677,0.10762923844053093,1.2271217508930865,0.7068649195837303,0.0011563480303762037,5.6413756738778496,0.4311494694853354,0.0007174844855284258,16.481166396375293,0.8075880513748509,0.0009276439744833783,46.277418712394145,0.9902231885063767,0.399999618530277,0.03929269219441056
2007-02-26,102.53068050216385,102.61504709935024,101.77134894287396,102.06664276123048,69192800,68.0999984741211,11.149999618530272,-0.0008947953412857,0.0055956154583467,-0.0008947953412856622,-0.0008943951313118426,0.7136277235409807,0.003909476561808358,-0.005957089074947297,0.02116319309416028,1.1943968931348115,0.6971134279214521,0.05316913576452982,1.536870957728328,0.7849470404563604,0.10477267015157536,1.1945540402611816,0.697161021936141,0.0009364642849214261,4.584340595595356,0.36772702749175734,0.0006892835934671419,16.632474595054195,0.8104774870189844,0.0009376328158498057,49.37857738574065,0.9928300581786027,0.5699996948242152,0.05387520783880606
2007-02-27,101.15966377566204,101.3846449311472,97.7286126468344,98.08015441894533,274466500,65.41000366210938,18.309999465942383,-0.0398409137365596,-0.040301982788906,-0.03984091373655969,-0.03905770028716382,0.9883329936232172,0.012845219506340036,-0.044782119162437795,-0.018114190468064784,0.40598427305715556,0.33367935347079203,0.009003220773716542,0.16898460077155378,0.15547809172830518,0.06545948049764966,0.678002680194295,0.4923701202883981,0.00010670243356894628,0.2563019512230415,0.0253045298914768,0.0006001455770525778,10.546911842317648,0.6517000287770962,0.00094143853285237,51.28086499653014,0.9940721073471922,7.159999847412111,0.6421524746523624
2007-02-28,98.7058728466926,99.82377281846304,98.29105623752504,99.08553314208984,177536300,66.4800033569336,15.420000076293944,0.0101984016536358,0.0162259930824672,0.010198401653635855,0.010250582588299029,1.0732035057290545,0.012617086698171834,-0.034990579385092424,-0.013111672789731731,0.2874891775226176,0.2498553148490602,0.008825231484161138,0.16575105288018488,0.15274286984036567,0.08780225680703377,0.9124056996477748,0.5984429645013255,-0.00046808830813163633,-1.0372610803010665,0.09852783040015645,0.0005448130372579901,8.561386834954778,0.5752007962618202,0.0009448373974302056,52.84064479260937,0.9949282252801191,-2.8899993896484393,-0.1578372186751834
2007-03-01,97.9676538940687,99.3105459754793,97.06068088486126,98.7902603149414,212828600,65.81999969482422,15.81999969482422,-0.0029844281723538,-0.0099774621639091,-0.002984428172353882,-0.002979979193582283,1.1867007769669604,0.012036532251098435,-0.037866287380135755,-0.022797187456977935,0.506748095072299,0.397548488125397,0.005413806547947467,0.10150595604515256,0.09652420181645271,0.09796248249151115,1.027697646244385,0.6421701361707058,-0.0009599903079547369,-2.015251840713425,0.18251701024907774,0.0004848212887233342,6.906394815500441,0.4987445770414939,0.0009456775121804451,53.210214316594886,0.995112241336826,0.399999618530277,0.025940312357405126
2007-03-02,98.46685604892312,98.89573745542368,97.48957031649785,97.49659729003906,162574000,63.709999084472656,18.61000061035156,-0.0131815422807744,-0.0325822171205064,-0.013181542280774434,-0.013095046219922635,1.1897138474429028,0.012150230602950967,-0.0504654728166386,-0.04194299340176434,0.9143863368854596,0.5992375161998007,-0.005559024022737529,0.10121852388983017,0.096264476495583,0.08277083403762357,0.8596488340265809,0.5766892914629919,-0.0015117459855798385,-2.858345220461245,0.24861305636614206,0.00039917602471331966,4.948560133395884,0.39034131630530144,0.0009447063162443742,52.72232675232982,0.9948678606284053,2.7900009155273384,0.17635910046446668
2007-03-05,96.97630622861932,98.13640049106117,96.5544625471704,96.56852722167967,143750400,62.93000030517578,19.6299991607666,-0.0095645948316082,-0.0123185193698763,-0.009564594831608356,-0.009518999576964782,1.2600226538264303,0.01192815181265072,-0.05950409157921055,-0.05289004472650946,1.1423278249849522,0.6809245950525891,-0.02272590311781936,0.4120186490469663,0.33768807554923563,0.07467442809936353,0.7715683884547527,0.5377125468675348,-0.002115238301281297,-3.652143725209456,0.30595214985813757,0.0003110452450887198,3.3276676766543978,0.2830626123618697,0.0009419620744768629,51.32164125384924,0.9940962298600958,1.0199985504150426,0.054809162652454946
2007-03-06,97.57393619776288,98.51606559917978,96.82866933609868,98.22077178955078,143333300,64.1500015258789,15.960000038146973,0.0169648353700826,0.0192011124594639,0.0169648353700829,0.017109555415278033,1.326314219902512,0.012495611774339483,-0.043412624716242854,-0.03620130664917146,0.720455975181579,0.5134696403948638,-0.010069150351954402,0.17466874934757715,0.16026486248434813,0.11084674864485938,1.1524281856493568,0.6841311507767505,-0.0023924824931984227,-4.217669314530255,0.3441131118153642,0.000259290406890853,2.653912594001846,0.2330941678481614,0.0009387422824671961,50.21876276100446,0.9934078535882445,-3.669999122619629,-0.1869586999246874
2007-03-07,98.1434289892986,98.75511896561989,98.0098413998928,98.1223373413086,115144900,64.30000305175781,15.239999771118164,-0.0010026779847256,0.0023355638570595,-0.0010026779847256313,-0.0010021754711222464,1.317274374034437,0.011889724825538038,-0.04437129311973742,-0.0374802303988057,0.746497170879844,0.5259759266316846,-0.010225825782678912,0.17738016293729586,0.16253864776878468,0.11490196619150601,1.1964848100464942,0.6977451701754472,-0.002625250825979362,-4.750810715937158,0.37816535870396895,0.00020501748433079104,2.02020024216766,0.18292143357990498,0.0009344440659334031,48.900938850811244,0.9924792836412185,-0.7200002670288086,-0.04511279857818873
2007-03-08,98.8113781568956,99.24729734466082,98.48093868891746,98.9520034790039,117891600,64.4800033569336,14.289999961853027,0.0084198788720056,0.0027954715551829,0.008419878872005652,0.008455425748873147,1.3715139158203817,0.011604051617044694,-0.03629104554521978,-0.03126645378916073,0.6116768203344781,0.45755946926130253,0.002576981367738846,0.044340836315810726,0.04337215161015273,0.11629490925273431,1.2096782654551692,0.7017067647688251,-0.0026465407325384463,-4.8093605180057395,0.3817955504996585,0.00015768720917337954,1.5370529657595842,0.1424753007578743,0.0009322895275374172,48.2844852078776,0.9920010781952205,-0.9499998092651367,-0.06233594642603035
2007-03-09,99.35274362504764,99.4300832515969,98.48795378505476,98.98011016845705,107765100,64.25,14.09000015258789,0.0002840033294658,-0.0035734264846675,0.00028400332946586405,0.00028404366222956057,1.4101859515998092,0.011038002710273288,-0.03601731012447296,-0.02967309648396591,0.5801291040067351,0.44017391389113736,0.001020984168811783,0.017576066419445372,0.01742250832926384,0.12423997516506637,1.297137860482461,0.7266870656168458,-0.0026374302350760425,-4.783552378079859,0.380198019227287,0.00011379795279746908,1.0998941883928919,0.10415638568836649,0.0009288479969152232,47.427034089400756,0.9912849460446572,-0.19999980926513672,-0.013995787949547478
